Campaign ID,Day,Impressions,Avg. position,Search Impr. share
934549102,2018-12-30,62613,0.0,88.74%
1401251883,2018-12-30,783,0.0,81.47%
1521914553,2018-12-30,913,0.0,25.40%
1585224208,2018-12-30,4569,0.0,36.87%
1645669140,2018-12-30,57,0.0,14.29%
1655211510,2018-12-30,5347,0.0,87.32%
1655211513,2018-12-30,13232,0.0,83.41%
858276919,2018-12-31,19,0.0,61.90%
1401251883,2018-12-31,848,0.0,76.75%
1585224208,2018-12-31,3650,0.0,36.63%
1645176883,2018-12-31,5722,0.0,47.41%
858276916,2019-01-01,6,0.0,50.00%
858276919,2019-01-01,18,0.0,17.65%
934549102,2019-01-01,55302,0.0,87.26%
1528591128,2019-01-01,217,0.0,14.76%
1655211510,2019-01-01,4965,0.0,89.60%
1401251883,2019-01-02,819,0.0,84.26%
1585224208,2019-01-02,4986,0.0,38.27%
1655211513,2019-01-02,17148,0.0,85.25%
858276916,2019-01-03,15,0.0,54.55%
858276919,2019-01-03,10,0.0,40.00%
934549102,2019-01-03,57889,0.0,86.59%
1400682437,2019-01-03,3171,0.0,85.20%
1401251883,2019-01-03,1203,0.0,81.65%
1521914553,2019-01-03,2407,0.0,34.82%
1528591128,2019-01-03,487,0.0,18.35%
1645176883,2019-01-03,7755,0.0,34.23%
1655211510,2019-01-03,12539,0.0,91.19%
934549102,2019-01-04,59845,0.0,87.59%
1400682437,2019-01-04,1751,0.0,87.26%
1401251883,2019-01-04,557,0.0,83.33%
1655211513,2019-01-04,19539,0.0,73.50%
1669995814,2019-01-04,63085,0.0,42.55%
1655211510,2019-01-05,7304,0.0,86.44%
1655211513,2019-01-05,19044,0.0,58.10%
1669995811,2019-01-05,33346,0.0,34.43%
1669995814,2019-01-05,160391,0.0,40.39%
1655211510,2019-01-06,7438,0.0,85.02%
1655211513,2019-01-06,20347,0.0,58.31%
1669995811,2019-01-06,23700,0.0,32.14%
1669995814,2019-01-06,73603,0.0,31.31%
1655211510,2019-01-07,21533,0.0,90.44%
1655211513,2019-01-07,35353,0.0,67.99%
1669995814,2019-01-07,65211,0.0,27.06%
1655211510,2019-01-08,23041,0.0,89.39%
1655211513,2019-01-08,37307,0.0,67.25%
1669995811,2019-01-08,39521,0.0,23.46%
1669995814,2019-01-08,61638,0.0,21.04%
858853109,2019-01-09,15737,0.0,63.36%
1528591128,2019-01-09,616,0.0,18.16%
1655211510,2019-01-09,25243,0.0,82.53%
1669995814,2019-01-09,65017,0.0,21.14%
858853109,2019-01-11,10261,0.0,47.57%
1528591128,2019-01-11,132,0.0,14.85%
1655211513,2019-01-11,25130,0.0,70.58%
1673617648,2019-01-11,12308,0.0,74.90%
1673617651,2019-01-11,537,0.1,70.88%
1675421206,2019-01-11,155981,0.0,75.68%
858853109,2019-01-12,7648,0.0,46.48%
934549102,2019-01-12,74760,0.0,88.77%
1655211510,2019-01-12,8941,0.0,71.65%
1669995811,2019-01-12,38457,0.0,29.92%
1669995814,2019-01-12,51092,0.0,22.24%
1673617648,2019-01-12,2029,0.0,67.94%
1675421206,2019-01-12,128980,0.0,74.50%
858853109,2019-01-13,9848,0.0,49.27%
934549102,2019-01-13,77873,0.0,87.94%
1528591128,2019-01-13,345,0.0,18.35%
1655211513,2019-01-13,39105,0.0,61.33%
1669995814,2019-01-13,100493,0.0,23.44%
1673617648,2019-01-13,2874,0.0,62.36%
1528591128,2019-01-14,545,0.0,16.74%
1655211510,2019-01-14,30449,0.0,69.98%
1655211513,2019-01-14,59016,0.0,59.15%
1669995811,2019-01-14,192756,0.0,29.52%
1673617648,2019-01-14,39619,0.0,55.57%
1673617651,2019-01-14,8923,0.0,48.18%
1675421206,2019-01-14,20938,0.0,59.79%
858853109,2019-01-15,59008,0.0,44.19%
1655211510,2019-01-15,31740,0.0,69.12%
1669995811,2019-01-15,186533,0.0,27.48%
1669995814,2019-01-15,130905,0.0,16.33%
1675421206,2019-01-15,26710,0.0,54.06%
1655211510,2019-01-16,31135,0.0,66.28%
934549102,2019-01-17,58993,0.0,86.60%
1655211510,2019-01-17,28859,0.0,62.47%
1669995811,2019-01-17,70268,0.0,19.40%
1669995814,2019-01-17,56219,0.0,10.73%
1673617648,2019-01-17,47076,0.0,42.85%
1673617651,2019-01-17,26569,0.0,37.56%
1528591128,2019-01-18,390,0.0,12.10%
1655211513,2019-01-18,62537,0.0,52.74%
1669995811,2019-01-18,47389,0.0,17.29%
1669995814,2019-01-18,53059,0.0,11.12%
1673617651,2019-01-18,22229,0.0,36.36%
1655211510,2019-01-19,14294,0.0,53.88%
1655211513,2019-01-19,53835,0.0,49.70%
1673617648,2019-01-19,32053,0.0,43.07%
1673617651,2019-01-19,15986,0.0,33.40%
1675421206,2019-01-19,35759,0.0,23.50%
1655211510,2019-01-20,15094,0.0,53.44%
1655211513,2019-01-20,51537,0.0,50.02%
1669995811,2019-01-20,35116,0.0,17.23%
1669995814,2019-01-20,81366,0.0,12.26%
1675421206,2019-01-20,36661,0.0,23.25%
858853109,2019-01-21,100002,0.0,59.75%
1528591128,2019-01-21,1259,0.0,25.85%
1655211510,2019-01-21,24439,0.0,60.36%
1669995811,2019-01-21,54629,0.0,20.42%
1669995814,2019-01-21,112190,0.0,19.04%
1675421206,2019-01-21,42699,0.0,26.03%
1528591128,2019-01-22,1761,0.0,25.23%
1655211510,2019-01-22,26795,0.0,56.61%
1669995811,2019-01-22,50053,0.0,20.36%
1673617651,2019-01-22,41173,0.0,46.16%
858853109,2019-01-23,27519,0.0,52.95%
934549102,2019-01-23,48807,0.0,82.10%
1528591128,2019-01-23,1762,0.0,24.45%
1655211510,2019-01-23,21004,0.0,85.81%
1655211513,2019-01-23,53249,0.0,51.54%
1673617648,2019-01-23,49779,0.0,42.17%
1673617651,2019-01-23,41654,0.0,42.85%
934549102,2019-01-24,72040,0.0,84.30%
1655211513,2019-01-24,48435,0.0,46.66%
1669995814,2019-01-24,100036,0.0,16.71%
1673617651,2019-01-24,33066,0.0,37.16%
934549102,2019-01-25,71017,0.0,85.22%
1528591128,2019-01-25,1376,0.0,19.02%
1655211513,2019-01-25,45279,0.0,38.96%
1669995814,2019-01-25,89760,0.0,15.64%
1673617648,2019-01-25,40253,0.0,38.54%
1673617651,2019-01-25,26163,0.0,33.00%
1675421206,2019-01-25,40178,0.0,27.16%
858853109,2019-01-26,10189,0.0,35.79%
1669995811,2019-01-26,9213,0.0,13.88%
1669995814,2019-01-26,89981,0.0,13.79%
1675421206,2019-01-26,36113,0.0,24.55%
858853109,2019-01-27,9535,0.0,31.39%
934549102,2019-01-27,93662,0.0,86.27%
1669995811,2019-01-27,9913,0.0,13.74%
1669995814,2019-01-27,63955,0.0,15.16%
1675421206,2019-01-27,39532,0.0,25.36%
858853109,2019-01-28,21124,0.0,42.30%
1655211510,2019-01-28,11185,0.0,84.86%
1655211513,2019-01-28,27161,0.0,47.27%
1669995811,2019-01-28,9843,0.0,17.39%
1669995814,2019-01-28,30680,0.0,17.57%
1673617648,2019-01-28,43148,0.0,40.81%
1673617651,2019-01-28,37336,0.0,38.07%
1675421206,2019-01-28,94753,0.0,26.83%
934549102,2019-01-29,76695,0.0,85.85%
1528591128,2019-01-29,2143,0.0,20.15%
1669995811,2019-01-29,0,0.0,< 10%
1669995814,2019-01-29,28,0.0,32.35%
1673617651,2019-01-29,32806,0.0,37.21%
858853109,2019-01-30,15691,0.0,57.18%
1528591128,2019-01-30,2300,0.0,22.71%
1655211513,2019-01-30,50836,0.0,40.28%
1669995811,2019-01-30,15161,0.0,17.12%
1669995814,2019-01-30,48613,0.0,18.08%
1673617648,2019-01-30,48430,0.0,40.20%
1675421206,2019-01-30,77639,0.0,27.44%
934549102,2019-01-31,82452,0.0,89.82%
1655211513,2019-01-31,72793,0.0,40.01%
1669995811,2019-01-31,20232,0.0,17.14%
1669995814,2019-01-31,67911,0.0,18.49%
1675421206,2019-01-31,61798,0.0,28.68%
858853109,2019-02-01,9091,0.0,76.91%
934549102,2019-02-01,90894,0.0,91.73%
1655211510,2019-02-01,19556,0.0,67.17%
1669995814,2019-02-01,57641,0.0,16.10%
1673617648,2019-02-01,41662,0.0,36.63%
1675421206,2019-02-01,57156,0.0,27.28%
934549102,2019-02-02,98339,0.0,91.91%
1655211510,2019-02-02,11691,0.0,65.24%
1655211513,2019-02-02,59043,0.0,33.70%
1673617648,2019-02-02,38857,0.0,36.05%
1673617651,2019-02-02,15859,0.0,29.58%
1675421206,2019-02-02,50206,0.0,26.68%
1528591128,2019-02-03,1468,0.0,24.77%
1655211510,2019-02-03,12616,0.0,68.01%
1673617648,2019-02-03,37494,0.0,39.39%
858853109,2019-02-04,14430,0.0,83.37%
1669995814,2019-02-04,68854,0.0,17.39%
1673617648,2019-02-04,50306,0.0,42.77%
1675421206,2019-02-04,83775,0.0,29.03%
858853109,2019-02-05,14854,0.0,83.07%
934549102,2019-02-05,124494,0.0,92.88%
1655211510,2019-02-05,40785,0.0,61.20%
1673617648,2019-02-05,53780,0.0,43.18%
1673617651,2019-02-05,33198,0.0,37.81%
858853109,2019-02-06,14469,0.0,79.11%
1528591128,2019-02-06,4780,0.0,28.93%
1655211513,2019-02-06,86910,0.0,43.26%
1675421206,2019-02-06,112349,0.0,28.95%
858853109,2019-02-07,14963,0.0,85.33%
1528591128,2019-02-07,4339,0.0,25.34%
1655211513,2019-02-07,96574,0.0,38.81%
1669995811,2019-02-07,23075,0.0,14.65%
1673617651,2019-02-07,31710,0.0,33.93%
1675421206,2019-02-07,159443,0.0,31.25%
1655211510,2019-02-08,21468,0.0,38.27%
1669995811,2019-02-08,17641,0.0,13.96%
1673617648,2019-02-08,55733,0.0,37.31%
1673617651,2019-02-08,25039,0.0,29.69%
1675421206,2019-02-08,215278,0.0,33.07%
934549102,2019-02-09,162194,0.0,95.06%
1528591128,2019-02-09,2425,0.0,23.22%
1655211510,2019-02-09,14239,0.0,38.59%
1655211513,2019-02-09,91944,0.0,36.16%
858852386,2018-09-27,10,0.0,< 10%
858853112,2018-09-27,22371,0.0,65.83%
858854351,2018-09-27,911,0.0,17.95%
859238553,2018-09-27,260,0.0,< 10%
870930626,2018-09-27,1539,0.0,28.56%
870930629,2018-09-27,578,0.0,13.69%
897401005,2018-09-27,232,0.0,75.38%
897401227,2018-09-27,15,0.0,100.00%
897942446,2018-09-27,14,0.0,57.14%
898306746,2018-09-27,158,0.0,78.95%
898306749,2018-09-27,209,0.0,89.47%
1047267041,2018-09-27,26883,0.0,21.45%
1054087324,2018-09-27,11012,0.0,44.23%
1066540777,2018-09-27,22,0.0,50.00%
1066540783,2018-09-27,311,0.0,100.00%
1352721067,2018-09-27,4,0.0,< 10%
1359648690,2018-09-27,5,0.0, --
1435177634,2018-09-27,12225,0.0,36.05%
858276862,2018-09-28,547,0.0,20.51%
858277336,2018-09-28,60889,0.0,62.07%
858277339,2018-09-28,175675,0.0,60.07%
858852386,2018-09-28,11,0.0,< 10%
858853112,2018-09-28,21518,0.0,60.80%
858854351,2018-09-28,930,0.0,21.65%
859238553,2018-09-28,241,0.0,< 10%
870930626,2018-09-28,884,0.0,20.60%
870930629,2018-09-28,632,0.0,18.10%
897397435,2018-09-28,161,0.0,86.84%
898306746,2018-09-28,194,0.0,74.32%
1066540777,2018-09-28,14,0.0,100.00%
1496183700,2018-09-28,36353,0.0,22.77%
858276862,2018-09-29,510,0.0,20.28%
858277336,2018-09-29,37176,0.0,57.83%
858277339,2018-09-29,118715,0.0,54.10%
858842837,2018-09-29,6040,0.0,18.85%
858852386,2018-09-29,5,0.0,< 10%
858853112,2018-09-29,21264,0.0,57.97%
868539986,2018-09-29,18298,0.0,57.94%
877479096,2018-09-29,5015,0.0,36.70%
1066540783,2018-09-29,177,0.0,79.17%
1352721067,2018-09-29,0,0.0,< 10%
1359648690,2018-09-29,4,0.0,100.00%
1435177379,2018-09-29,28498,0.0,23.36%
1435177634,2018-09-29,6107,0.0,26.48%
1496183700,2018-09-29,29484,0.0,21.39%
858254140,2018-09-30,6534,0.0,34.58%
858842837,2018-09-30,9217,0.0,22.58%
859238553,2018-09-30,169,0.0,< 10%
868539989,2018-09-30,23826,0.0,34.17%
870930629,2018-09-30,480,0.0,16.84%
877479096,2018-09-30,5103,0.0,31.76%
898306749,2018-09-30,195,0.0,78.69%
1047267041,2018-09-30,31011,0.0,19.72%
1352721067,2018-09-30,4,0.0,15.00%
1359648690,2018-09-30,13,0.0,100.00%
1394686951,2018-09-30,3502,0.0,28.30%
1495559224,2018-09-30,49463,0.0,31.28%
1496183700,2018-09-30,37420,0.0,24.49%
858254140,2018-10-01,7859,0.0,44.20%
858277336,2018-10-01,59257,0.0,56.79%
858852386,2018-10-01,4,0.0,< 10%
858853112,2018-10-01,37814,0.0,65.37%
859238553,2018-10-01,222,0.0,< 10%
868539986,2018-10-01,32911,0.0,61.68%
870930629,2018-10-01,668,0.0,16.02%
897401005,2018-10-01,234,0.0,75.92%
897401008,2018-10-01,398,0.0,74.63%
897401227,2018-10-01,20,0.0,100.00%
1066540777,2018-10-01,13,0.0,100.00%
1495559224,2018-10-01,92162,0.0,38.43%
1495559227,2018-10-01,149259,0.0,29.57%
1496183700,2018-10-01,58856,0.0,27.04%
1585223920,2018-10-01,16102,0.0,70.80%
858254140,2018-10-02,7868,0.0,46.08%
858277336,2018-10-02,53052,0.0,55.67%
858852386,2018-10-02,6,0.0,< 10%
858854351,2018-10-02,1311,0.0,23.96%
859238553,2018-10-02,314,0.0,< 10%
868539986,2018-10-02,19176,0.0,45.73%
897401704,2018-10-02,13,0.0,57.14%
897942446,2018-10-02,5,0.0,80.00%
1054087324,2018-10-02,14064,0.0,52.49%
1352721067,2018-10-02,6,0.0,20.83%
1359648690,2018-10-02,33,0.0,100.00%
1435177634,2018-10-02,18542,0.0,41.25%
858254140,2018-10-03,7814,0.0,52.78%
858276862,2018-10-03,448,0.0,24.40%
858277336,2018-10-03,48426,0.0,56.43%
858842837,2018-10-03,16494,0.0,27.86%
858852386,2018-10-03,8,0.0,< 10%
858854351,2018-10-03,1273,0.0,23.23%
868539986,2018-10-03,18646,0.0,45.92%
870930626,2018-10-03,1586,0.0,28.88%
870930629,2018-10-03,496,0.0,11.91%
877479096,2018-10-03,9212,0.0,58.74%
897397435,2018-10-03,2815,0.0,95.71%
897401227,2018-10-03,32,0.0,91.67%
897942446,2018-10-03,37,0.0,100.00%
1047267041,2018-10-03,28975,0.0,21.08%
1054087324,2018-10-03,13629,0.0,52.33%
1359648690,2018-10-03,11,0.0,50.00%
1394686951,2018-10-03,9418,0.0,34.10%
1435177379,2018-10-03,37583,0.0,28.13%
1435177634,2018-10-03,15448,0.0,41.65%
1585223920,2018-10-03,59101,0.0,65.80%
858254140,2018-10-04,7183,0.0,52.46%
858276862,2018-10-04,511,0.0,23.71%
858277339,2018-10-04,106282,0.0,44.71%
858842837,2018-10-04,15478,0.0,26.75%
858853112,2018-10-04,33664,0.0,70.84%
858854351,2018-10-04,1265,0.0,25.57%
868539986,2018-10-04,18448,0.0,45.69%
868539989,2018-10-04,23859,0.0,36.65%
877479096,2018-10-04,8493,0.0,57.61%
897397435,2018-10-04,2768,0.0,96.86%
897401008,2018-10-04,474,0.0,86.63%
897401704,2018-10-04,2,0.0,100.00%
898306749,2018-10-04,107,0.0,90.91%
1066540777,2018-10-04,22,0.0,100.00%
1394686951,2018-10-04,14145,0.0,45.17%
1435177379,2018-10-04,35133,0.0,27.84%
1495559224,2018-10-04,88099,0.0,38.99%
1495559227,2018-10-04,168666,0.0,33.87%
1496183700,2018-10-04,45235,0.0,23.93%
1585223920,2018-10-04,50644,0.0,57.86%
858276862,2018-10-05,294,0.0,19.83%
858277336,2018-10-05,10058,0.0,41.13%
858277339,2018-10-05,31194,0.0,40.51%
858842837,2018-10-05,11591,0.0,24.38%
858853112,2018-10-05,9403,0.0,59.21%
859238553,2018-10-05,225,0.0,< 10%
868539986,2018-10-05,3860,0.0,30.68%
877479096,2018-10-05,10129,0.0,70.46%
897401005,2018-10-05,173,0.0,64.00%
897401008,2018-10-05,380,0.0,82.17%
897401227,2018-10-05,25,0.0,75.00%
897401704,2018-10-05,4,0.0,100.00%
897942446,2018-10-05,12,0.0,42.86%
1352721067,2018-10-05,1,0.0,< 10%
1359648690,2018-10-05,22,0.0,100.00%
1394686951,2018-10-05,10961,0.0,46.63%
1435177379,2018-10-05,27237,0.0,26.52%
1435177634,2018-10-05,9681,0.0,35.14%
1495559224,2018-10-05,68458,0.0,36.97%
1588524229,2018-10-05,20724,0.0,20.09%
858254140,2018-10-06,5793,0.0,52.58%
858276862,2018-10-06,714,0.0,17.72%
858852386,2018-10-06,0,0.0,< 10%
858853112,2018-10-06,7837,0.0,51.38%
870930629,2018-10-06,619,0.0,16.59%
898306746,2018-10-06,74,0.0,80.65%
898306749,2018-10-06,230,0.0,86.25%
1047267041,2018-10-06,20712,0.0,26.81%
1066540777,2018-10-06,143,0.0,82.35%
1394686951,2018-10-06,7725,0.0,39.27%
1435177634,2018-10-06,5909,0.0,28.76%
1495559224,2018-10-06,44317,0.0,33.42%
1585223920,2018-10-06,11917,0.0,33.27%
1588518700,2018-10-06,8140,0.0,39.61%
858254140,2018-10-07,7009,0.0,53.58%
858276862,2018-10-07,642,0.0,13.67%
858277336,2018-10-07,4888,0.0,29.21%
858277339,2018-10-07,29658,0.0,38.64%
858852386,2018-10-07,1,0.0,< 10%
858853112,2018-10-07,6671,0.0,49.78%
859238553,2018-10-07,129,0.0,< 10%
868539986,2018-10-07,2071,0.0,26.31%
897397435,2018-10-07,86,0.0,93.75%
897401005,2018-10-07,102,0.0,81.05%
897401227,2018-10-07,1,0.0,100.00%
897942446,2018-10-07,7,0.0,33.33%
1054087324,2018-10-07,11203,0.0,49.77%
1352721067,2018-10-07,0,0.0,< 10%
1435177379,2018-10-07,30736,0.0,25.45%
1435177634,2018-10-07,7113,0.0,27.85%
1495559224,2018-10-07,53811,0.0,35.07%
1585223920,2018-10-07,4454,0.0,24.99%
1588362375,2018-10-07,16962,0.0,39.15%
1588524229,2018-10-07,14559,0.0,17.28%
1588524412,2018-10-07,54603,0.0,27.08%
858276862,2018-10-08,807,0.0,14.63%
858842837,2018-10-08,17654,0.0,26.87%
858852386,2018-10-08,0,0.0,< 10%
858853112,2018-10-08,7909,0.0,56.28%
859238553,2018-10-08,149,0.0,< 10%
877479096,2018-10-08,6872,0.0,53.21%
897397435,2018-10-08,167,0.0,71.05%
897401005,2018-10-08,244,0.0,71.58%
897401008,2018-10-08,484,0.0,69.78%
897401227,2018-10-08,75,0.0,75.00%
897401704,2018-10-08,15,0.0,68.42%
898306746,2018-10-08,145,0.0,90.16%
898306749,2018-10-08,275,0.0,87.04%
1047267041,2018-10-08,20246,0.0,23.57%
1054087324,2018-10-08,11968,0.0,56.13%
1066540783,2018-10-08,44,0.0,57.14%
1435177634,2018-10-08,12644,0.0,39.67%
1495559224,2018-10-08,95503,0.0,40.78%
1496183700,2018-10-08,55485,0.0,26.06%
1585223920,2018-10-08,3297,0.0,22.82%
1588524229,2018-10-08,17414,0.0,16.03%
858277336,2018-10-09,7718,0.0,34.06%
858852386,2018-10-09,0,0.0,< 10%
868539986,2018-10-09,3175,0.0,34.76%
870930626,2018-10-09,578,0.0,17.34%
870930629,2018-10-09,446,0.0,14.03%
877479096,2018-10-09,6407,0.0,58.29%
897401008,2018-10-09,17473,0.0,47.25%
897401227,2018-10-09,687,0.0,68.50%
1047267041,2018-10-09,17185,0.0,21.01%
1066540777,2018-10-09,239,0.0,68.12%
1066540783,2018-10-09,348,0.0,34.32%
1352721067,2018-10-09,7,0.0,25.00%
1359648690,2018-10-09,6,0.0,100.00%
1435177379,2018-10-09,36380,0.0,28.46%
1435177634,2018-10-09,13097,0.0,39.83%
1496183700,2018-10-09,50779,0.0,24.93%
1588518700,2018-10-09,17452,0.0,51.16%
1588524229,2018-10-09,15003,0.0,14.39%
1588524412,2018-10-09,46130,0.0,24.59%
858842837,2018-10-10,15684,0.0,27.69%
858854351,2018-10-10,1074,0.0,32.20%
859238553,2018-10-10,37,0.1,< 10%
868539986,2018-10-10,3636,0.0,34.05%
877479096,2018-10-10,6774,0.0,48.72%
897401704,2018-10-10,445,0.0,55.46%
897942446,2018-10-10,338,0.0,26.35%
898306746,2018-10-10,4409,0.0,67.61%
1054087324,2018-10-10,9257,0.0,48.93%
1495559227,2018-10-10,176251,0.0,33.23%
1585223920,2018-10-10,2666,0.0,20.85%
1588362375,2018-10-10,40864,0.0,48.15%
1588518700,2018-10-10,19079,0.0,55.11%
1588524229,2018-10-10,17664,0.0,16.34%
1588524412,2018-10-10,42500,0.0,23.57%
858254140,2018-10-11,8654,0.0,61.06%
858276862,2018-10-11,359,0.0,15.81%
858277336,2018-10-11,7614,0.0,38.66%
858842837,2018-10-11,14474,0.0,26.70%
858854351,2018-10-11,1594,0.0,36.31%
859238553,2018-10-11,61,0.0,< 10%
868539989,2018-10-11,2908,0.0,26.02%
870930629,2018-10-11,260,0.0,13.19%
877479096,2018-10-11,7884,0.0,57.25%
897401008,2018-10-11,16714,0.0,42.15%
897942446,2018-10-11,364,0.0,26.81%
898306746,2018-10-11,3967,0.0,62.54%
1047267041,2018-10-11,20509,0.0,25.61%
1054087324,2018-10-11,9256,0.0,46.48%
1066540783,2018-10-11,1002,0.0,62.67%
1359648690,2018-10-11,18,0.0,50.00%
1394686951,2018-10-11,11365,0.0,39.33%
1495559227,2018-10-11,169375,0.0,30.80%
1588524229,2018-10-11,16776,0.0,15.46%
858277336,2018-10-12,7463,0.0,38.09%
858277339,2018-10-12,31366,0.0,48.96%
858853112,2018-10-12,7861,0.0,56.04%
858854351,2018-10-12,1391,0.0,28.60%
868539986,2018-10-12,3788,0.0,30.28%
877479096,2018-10-12,6033,0.0,56.76%
897397435,2018-10-12,823,0.0,23.16%
897401227,2018-10-12,740,0.0,70.44%
897401704,2018-10-12,486,0.0,37.45%
898306749,2018-10-12,1610,0.0,42.18%
1047267041,2018-10-12,18036,0.0,22.84%
1352721067,2018-10-12,1,0.0,< 10%
1435177379,2018-10-12,27853,0.0,24.33%
1435177634,2018-10-12,8671,0.0,32.13%
1495559224,2018-10-12,72586,0.0,33.52%
1496183700,2018-10-12,35342,0.0,22.10%
1588362375,2018-10-12,30791,0.0,44.18%
1588524412,2018-10-12,35194,0.0,22.97%
858277336,2018-10-13,4255,0.0,29.88%
858277339,2018-10-13,25962,0.0,43.05%
859238553,2018-10-13,38,0.0,< 10%
870930626,2018-10-13,120,0.0,16.95%
897397435,2018-10-13,666,0.0,18.64%
897401008,2018-10-13,10762,0.0,31.05%
897942446,2018-10-13,431,0.0,26.49%
898306746,2018-10-13,1625,0.0,56.25%
898306749,2018-10-13,974,0.0,30.28%
1047267041,2018-10-13,17244,0.0,21.26%
1054087324,2018-10-13,11419,0.0,48.89%
1066540777,2018-10-13,40,0.0,30.28%
1435177379,2018-10-13,28445,0.0,22.65%
1495559224,2018-10-13,49774,0.0,30.16%
1585223920,2018-10-13,3462,0.0,23.52%
1588524229,2018-10-13,10163,0.0,14.04%
1588524412,2018-10-13,32859,0.0,19.60%
858276862,2018-10-14,704,0.0,15.95%
858277336,2018-10-14,4486,0.0,29.74%
858277339,2018-10-14,23571,0.0,36.61%
858842837,2018-10-14,9387,0.0,25.62%
858852386,2018-10-14,2,0.0,< 10%
858853112,2018-10-14,6826,0.0,52.96%
858854351,2018-10-14,1590,0.0,28.32%
859238553,2018-10-14,27,0.0,< 10%
868539986,2018-10-14,2314,0.0,27.92%
868539989,2018-10-14,3549,0.0,20.42%
870930626,2018-10-14,110,0.0,19.63%
870930629,2018-10-14,270,0.0,20.53%
897401008,2018-10-14,9154,0.0,29.62%
897401227,2018-10-14,664,0.0,86.35%
897401704,2018-10-14,442,0.0,40.59%
898306749,2018-10-14,814,0.0,26.99%
1047267041,2018-10-14,23713,0.0,28.20%
1054087324,2018-10-14,8924,0.0,44.61%
1066540783,2018-10-14,447,0.0,39.11%
1352721067,2018-10-14,3,0.0,25.00%
1359648690,2018-10-14,5,0.0,66.67%
1394686951,2018-10-14,5630,0.0,32.95%
1435177634,2018-10-14,7047,0.0,27.44%
1495559227,2018-10-14,153016,0.0,25.20%
1496183700,2018-10-14,32477,0.0,22.13%
1585223920,2018-10-14,3587,0.0,23.18%
1588524412,2018-10-14,40799,0.0,21.04%
858854351,2018-10-15,2347,0.0,35.45%
859238553,2018-10-15,55,0.0,< 10%
877479096,2018-10-15,8134,0.0,86.95%
897401704,2018-10-15,701,0.0,26.44%
898306746,2018-10-15,2014,0.0,51.33%
898306749,2018-10-15,514,0.0,21.17%
1066540783,2018-10-15,691,0.0,25.74%
1394686951,2018-10-15,3629,0.0,19.33%
1435177634,2018-10-15,14846,0.0,40.49%
1496183700,2018-10-15,53566,0.0,24.32%
1585223920,2018-10-15,4140,0.0,25.10%
1588362375,2018-10-15,46753,0.0,46.22%
1588524229,2018-10-15,32205,0.0,23.72%
858276862,2018-10-16,1398,0.0,17.15%
858277336,2018-10-16,8863,0.0,33.32%
858277339,2018-10-16,35948,0.0,40.45%
858852386,2018-10-16,4,0.0,< 10%
858853112,2018-10-16,9373,0.0,55.85%
877479096,2018-10-16,11112,0.0,92.49%
897401008,2018-10-16,7910,0.0,29.99%
897401227,2018-10-16,1784,0.0,94.72%
898306746,2018-10-16,2045,0.0,51.24%
1435177379,2018-10-16,39784,0.0,26.16%
1435177634,2018-10-16,15146,0.0,39.85%
1495559224,2018-10-16,114105,0.0,37.07%
1496183700,2018-10-16,47234,0.0,23.26%
1669995811,2019-02-09,13841,0.0,14.36%
1675421206,2019-02-09,181236,0.0,28.97%
934549102,2019-02-10,156732,0.0,95.07%
1655211513,2019-02-10,119784,0.0,40.47%
1669995814,2019-02-10,69900,0.0,15.62%
1673617648,2019-02-10,45553,0.0,37.62%
934549102,2019-02-11,141973,0.0,94.22%
1528591128,2019-02-11,6028,0.0,27.95%
1655211510,2019-02-11,53158,0.0,44.31%
1669995811,2019-02-11,38514,0.0,18.90%
1669995814,2019-02-11,97681,0.0,18.57%
1673617651,2019-02-11,33075,0.0,36.68%
934549102,2019-02-12,146305,0.0,94.43%
1528591128,2019-02-12,8744,0.0,31.31%
1655211510,2019-02-12,92149,0.0,52.85%
1655211513,2019-02-12,252130,0.0,49.77%
1669995811,2019-02-12,52132,0.0,20.85%
1669995814,2019-02-12,134073,0.0,21.80%
934549102,2019-02-13,87477,0.0,92.20%
1528591128,2019-02-13,14760,0.0,46.77%
1655211510,2019-02-13,146466,0.0,63.62%
1655211513,2019-02-13,391566,0.0,50.87%
1673617648,2019-02-13,48759,0.0,31.81%
1675421206,2019-02-13,854225,0.0,33.79%
1673617651,2019-02-14,5459,0.0,23.59%
1675421206,2019-02-14,54653,0.0,25.64%
858853109,2019-02-15,1576,0.0,72.32%
934549102,2019-02-15,4425,0.0,91.05%
1528591128,2019-02-15,2598,0.0,29.00%
1655211513,2019-02-15,47920,0.0,37.93%
1673617648,2019-02-15,32179,0.0,21.34%
1675421206,2019-02-15,260468,0.0,22.08%
858853109,2019-02-16,1926,0.0,70.76%
1655211513,2019-02-16,57242,0.0,36.49%
1669995811,2019-02-16,19009,0.0,18.72%
1669995814,2019-02-16,65396,0.0,14.66%
1675421206,2019-02-16,70686,0.0,46.01%
858853109,2019-02-17,2618,0.0,69.62%
1528591128,2019-02-17,3374,0.0,33.39%
1655211513,2019-02-17,43082,0.0,32.25%
1669995811,2019-02-17,19268,0.0,18.24%
1673617648,2019-02-17,37751,0.0,23.94%
1673617651,2019-02-17,13953,0.0,27.91%
858853109,2019-02-18,7967,0.0,63.46%
934549102,2019-02-18,75511,0.0,88.82%
1528591128,2019-02-18,2756,0.0,26.14%
1655211510,2019-02-18,22711,0.0,67.82%
